species,genus,lon,lat
Juniperus_sabina,Juniperus,44.151878,49.450817
Juniperus_sabina,Juniperus,75.48878,49.43617
Juniperus_sabina,Juniperus,75.21678,49.42228
Juniperus_sabina,Juniperus,75.4956,49.38601
Juniperus_sabina,Juniperus,86.430875,49.372586
Juniperus_sabina,Juniperus,75.40178,49.35763
Juniperus_sabina,Juniperus,43.573673,49.317284
Juniperus_sabina,Juniperus,84.08255,49.31526
Juniperus_sabina,Juniperus,75.89821,49.21954
Juniperus_sabina,Juniperus,43.58302,49.21338
Juniperus_sabina,Juniperus,43.798872,49.181033
Juniperus_sabina,Juniperus,43.560359,49.165472
Juniperus_sabina,Juniperus,43.476928,49.098942
Juniperus_sabina,Juniperus,43.390303,49.068575
Juniperus_sabina,Juniperus,80.146637,49.05947
Juniperus_sabina,Juniperus,85.97305,49.05555
Juniperus_sabina,Juniperus,14.10611,48.85944
Juniperus_sabina,Juniperus,43.566628,48.847095
Juniperus_sabina,Juniperus,16.13333333,48.68333333
Juniperus_sabina,Juniperus,106.780753,48.674138
Juniperus_sabina,Juniperus,66.980209,48.662282
Juniperus_sabina,Juniperus,66.817474,48.587849
Juniperus_sabina,Juniperus,43.483333,48.566667
Juniperus_sabina,Juniperus,14.505,48.510833
Juniperus_sabina,Juniperus,88.717782,48.471571
Juniperus_sabina,Juniperus,88.417,48.417
Juniperus_sabina,Juniperus,13.50757,48.336276
Juniperus_sabina,Juniperus,13.340227,48.320822
Juniperus_sabina,Juniperus,15.74424,48.26769
Juniperus_sabina,Juniperus,7.1838,48.2466
Juniperus_sabina,Juniperus,15.28333333,48.21666667
Juniperus_sabina,Juniperus,89.237738,48.194758
Juniperus_sabina,Juniperus,23.61666667,48.13333333
Juniperus_sabina,Juniperus,16.791667,48.125
Juniperus_sabina,Juniperus,74.55629,48.11191
Juniperus_sabina,Juniperus,13.311389,48.096668
Juniperus_sabina,Juniperus,14.773611,47.96
Juniperus_sabina,Juniperus,14.488611,47.910278
Juniperus_sabina,Juniperus,13.73333,47.90556
Juniperus_sabina,Juniperus,88.13,47.85
Juniperus_sabina,Juniperus,106.87885,47.832183
Juniperus_sabina,Juniperus,10.54,47.82
Juniperus_sabina,Juniperus,13.66666667,47.78333333
Juniperus_sabina,Juniperus,13.375,47.775
Juniperus_sabina,Juniperus,12.12,47.72
Juniperus_sabina,Juniperus,12.21,47.72
Juniperus_sabina,Juniperus,12.44,47.71
Juniperus_sabina,Juniperus,12.85,47.71
Juniperus_sabina,Juniperus,12.98,47.69
Juniperus_sabina,Juniperus,13.631467,47.6594
Juniperus_sabina,Juniperus,13.81333,47.64583
Juniperus_sabina,Juniperus,13.35,47.63333333
Juniperus_sabina,Juniperus,13.2917,47.625
Juniperus_sabina,Juniperus,10.54,47.62
Juniperus_sabina,Juniperus,12.47,47.62
Juniperus_sabina,Juniperus,13.04,47.62
Juniperus_sabina,Juniperus,11.51666667,47.58333333
Juniperus_sabina,Juniperus,10.92,47.58
Juniperus_sabina,Juniperus,12.89,47.58
Juniperus_sabina,Juniperus,13.0417,47.575
Juniperus_sabina,Juniperus,11.04,47.57
Juniperus_sabina,Juniperus,11.12,47.57
Juniperus_sabina,Juniperus,14.0333,47.5667
Juniperus_sabina,Juniperus,14.88333,47.54444
Juniperus_sabina,Juniperus,14.06666667,47.53333333
Juniperus_sabina,Juniperus,12.96,47.52
Juniperus_sabina,Juniperus,13.95167,47.49722
Juniperus_sabina,Juniperus,12.7917,47.475
Juniperus_sabina,Juniperus,74.78787,47.41072
Juniperus_sabina,Juniperus,81.524047,47.373534
Juniperus_sabina,Juniperus,10.04,47.37
Juniperus_sabina,Juniperus,10.37,47.37
Juniperus_sabina,Juniperus,15.398611,47.342499
Juniperus_sabina,Juniperus,9.983333333,47.33333333
Juniperus_sabina,Juniperus,13.078129,47.329538
Juniperus_sabina,Juniperus,81.499118,47.304476
Juniperus_sabina,Juniperus,12.969219,47.284929
Juniperus_sabina,Juniperus,13.126432,47.275458
Juniperus_sabina,Juniperus,12.45,47.2667
Juniperus_sabina,Juniperus,15.00108,47.26474
Juniperus_sabina,Juniperus,0.69106,47.25849
Juniperus_sabina,Juniperus,12.49444,47.25222
Juniperus_sabina,Juniperus,7.47,47.22
Juniperus_sabina,Juniperus,12.594345,47.21997
Juniperus_sabina,Juniperus,12.986252,47.214962
Juniperus_sabina,Juniperus,11.025278,47.21389
Juniperus_sabina,Juniperus,11.49935,47.19516
Juniperus_sabina,Juniperus,12.416259,47.194325
Juniperus_sabina,Juniperus,82.466389,47.188333
Juniperus_sabina,Juniperus,12.650151,47.181941
Juniperus_sabina,Juniperus,90.351667,47.180556
Juniperus_sabina,Juniperus,15.49167,47.14167
Juniperus_sabina,Juniperus,9.18546,47.14021
Juniperus_sabina,Juniperus,13.154308,47.134156
Juniperus_sabina,Juniperus,11.45,47.13333
Juniperus_sabina,Juniperus,7.53089,47.13095
Juniperus_sabina,Juniperus,11.856111,47.128333
Juniperus_sabina,Juniperus,13.2917,47.125
Juniperus_sabina,Juniperus,13.41667,47.10333
Juniperus_sabina,Juniperus,9.11815,47.09623
Juniperus_sabina,Juniperus,13.653367,47.090472
Juniperus_sabina,Juniperus,13.564444,47.084722
Juniperus_sabina,Juniperus,10.31666667,47.08333333
Juniperus_sabina,Juniperus,10.96666667,47.08333333
Juniperus_sabina,Juniperus,11.47917,47.08
Juniperus_sabina,Juniperus,13.072402,47.071386
Juniperus_sabina,Juniperus,11.53333333,47.03333333
Juniperus_sabina,Juniperus,10.625,47.025
Juniperus_sabina,Juniperus,10.875,47.025
Juniperus_sabina,Juniperus,12.41667,47.01389
Juniperus_sabina,Juniperus,9.0496,47.00724
Juniperus_sabina,Juniperus,12.5389,47.0005
Juniperus_sabina,Juniperus,10.875,46.975
Juniperus_sabina,Juniperus,8.98257,46.96318
Juniperus_sabina,Juniperus,11.91667,46.95
Juniperus_sabina,Juniperus,12.33333333,46.93333333
Juniperus_sabina,Juniperus,11.9486,46.9232
Juniperus_sabina,Juniperus,10.48889,46.91806
Juniperus_sabina,Juniperus,26.08333333,46.88333333
Juniperus_sabina,Juniperus,7.52,46.88
Juniperus_sabina,Juniperus,11.01111,46.8625
Juniperus_sabina,Juniperus,10.91417,46.86194
Juniperus_sabina,Juniperus,25.93333333,46.85
Juniperus_sabina,Juniperus,10.33,46.84
Juniperus_sabina,Juniperus,10.383333,46.833333
Juniperus_sabina,Juniperus,7.14394,46.79328
Juniperus_sabina,Juniperus,8.25721,46.79074
Juniperus_sabina,Juniperus,25.45,46.78333333
Juniperus_sabina,Juniperus,82.97,46.74
Juniperus_sabina,Juniperus,11.41708,46.69734
Juniperus_sabina,Juniperus,90.38,46.67
Juniperus_sabina,Juniperus,10.45,46.65
Juniperus_sabina,Juniperus,9.958333,46.625
Juniperus_sabina,Juniperus,11.93333333,46.56666667
Juniperus_sabina,Juniperus,8.31902,46.56538
Juniperus_sabina,Juniperus,7.18,46.54
Juniperus_sabina,Juniperus,91.648437,46.519172
Juniperus_sabina,Juniperus,9.88143,46.49754
Juniperus_sabina,Juniperus,12.054717,46.482217
Juniperus_sabina,Juniperus,10.38194,46.47333
Juniperus_sabina,Juniperus,9.75,46.46666667
Juniperus_sabina,Juniperus,12.22667,46.46556
Juniperus_sabina,Juniperus,23.39669,46.45652
Juniperus_sabina,Juniperus,6.883333333,46.45
Juniperus_sabina,Juniperus,22.71666667,46.43333333
Juniperus_sabina,Juniperus,7.0158,46.43305
Juniperus_sabina,Juniperus,7.666666667,46.41666667
Juniperus_sabina,Juniperus,8.011944,46.34
Juniperus_sabina,Juniperus,7.6075,46.318056
Juniperus_sabina,Juniperus,7.683333333,46.31666667
Juniperus_sabina,Juniperus,12.17013,46.31531
Juniperus_sabina,Juniperus,7.536111,46.294722
Juniperus_sabina,Juniperus,7.862222,46.2725
Juniperus_sabina,Juniperus,8.028333,46.246667
Juniperus_sabina,Juniperus,7.61127,46.21163
Juniperus_sabina,Juniperus,7.825556,46.194444
Juniperus_sabina,Juniperus,7.116666667,46.18333333
Juniperus_sabina,Juniperus,7.42277,46.17222
Juniperus_sabina,Juniperus,7.533333,46.166667
Juniperus_sabina,Juniperus,6.845594,46.160377
Juniperus_sabina,Juniperus,7.112222,46.150555
Juniperus_sabina,Juniperus,7.916666667,46.13333333
Juniperus_sabina,Juniperus,7.04,46.13
Juniperus_sabina,Juniperus,7.79377,46.111444
Juniperus_sabina,Juniperus,6.98,46.08
Juniperus_sabina,Juniperus,7.140278,46.067777
Juniperus_sabina,Juniperus,10.04167,46.06111
Juniperus_sabina,Juniperus,7.301389,46.038333
Juniperus_sabina,Juniperus,7.750726,46.007412
Juniperus_sabina,Juniperus,7.658468,45.975187
Juniperus_sabina,Juniperus,10.842778,45.888611
Juniperus_sabina,Juniperus,81.079101,45.822758
Juniperus_sabina,Juniperus,80.88418,45.785092
Juniperus_sabina,Juniperus,7.033333333,45.75
Juniperus_sabina,Juniperus,7.138883,45.689717
Juniperus_sabina,Juniperus,7.37944,45.63
Juniperus_sabina,Juniperus,7.333333333,45.58333333
Juniperus_sabina,Juniperus,7.25,45.53333333
Juniperus_sabina,Juniperus,23.13333333,45.53333333
Juniperus_sabina,Juniperus,3.28804,45.48659
Juniperus_sabina,Juniperus,6.34758,45.25676
Juniperus_sabina,Juniperus,15.26666667,45.23333333
Juniperus_sabina,Juniperus,90.95993,45.224128
Juniperus_sabina,Juniperus,24.10271,45.10404
Juniperus_sabina,Juniperus,3.92136,45.07795
Juniperus_sabina,Juniperus,6.2875,45.04194
Juniperus_sabina,Juniperus,34.63333333,44.96666667
Juniperus_sabina,Juniperus,81.02,44.96
Juniperus_sabina,Juniperus,35.070248,44.931874
Juniperus_sabina,Juniperus,22.42556,44.89111
Juniperus_sabina,Juniperus,5.37267,44.83131
Juniperus_sabina,Juniperus,6.499722,44.795833
Juniperus_sabina,Juniperus,34.360256,44.779276
Juniperus_sabina,Juniperus,34.29451,44.769649
Juniperus_sabina,Juniperus,6.8561,44.7671
Juniperus_sabina,Juniperus,79.01968,44.707645
Juniperus_sabina,Juniperus,101.839142,44.66963
Juniperus_sabina,Juniperus,34.003716,44.64301
Juniperus_sabina,Juniperus,5.74323,44.64259
Juniperus_sabina,Juniperus,34.27906,44.62713
Juniperus_sabina,Juniperus,34.338198,44.622426
Juniperus_sabina,Juniperus,34.23333333,44.55
Juniperus_sabina,Juniperus,34.28333333,44.55
Juniperus_sabina,Juniperus,80.131874,44.519261
Juniperus_sabina,Juniperus,34.188252,44.504464
Juniperus_sabina,Juniperus,80.069,44.498
Juniperus_sabina,Juniperus,6.85,44.46666667
Juniperus_sabina,Juniperus,80.006549,44.436425
Juniperus_sabina,Juniperus,6.900782,44.419609
Juniperus_sabina,Juniperus,6.67038,44.31912
Juniperus_sabina,Juniperus,15.683333,44.266667
Juniperus_sabina,Juniperus,6.62665,44.26188
Juniperus_sabina,Juniperus,87.98,44.15
Juniperus_sabina,Juniperus,39.780979,44.091654
Juniperus_sabina,Juniperus,80.81666667,44.05
Juniperus_sabina,Juniperus,80.88,44.05
Juniperus_sabina,Juniperus,88.35,44.03333
Juniperus_sabina,Juniperus,89.58,44.02
Juniperus_sabina,Juniperus,88.53333333,43.91666667
Juniperus_sabina,Juniperus,88.101,43.893333
Juniperus_sabina,Juniperus,41.891127,43.740592
Juniperus_sabina,Juniperus,40.799789,43.714852
Juniperus_sabina,Juniperus,18.256667,43.704167
Juniperus_sabina,Juniperus,41.927551,43.685967
Juniperus_sabina,Juniperus,103.298607,43.657192
Juniperus_sabina,Juniperus,40.269442,43.633466
Juniperus_sabina,Juniperus,104.370465,43.60532
Juniperus_sabina,Juniperus,86.48333,43.55
Juniperus_sabina,Juniperus,41.78333333,43.53333333
Juniperus_sabina,Juniperus,82.23,43.48
Juniperus_sabina,Juniperus,42.098656,43.455549
Juniperus_sabina,Juniperus,41.684532,43.446439
Juniperus_sabina,Juniperus,41.741432,43.443841
Juniperus_sabina,Juniperus,42.536002,43.433795
Juniperus_sabina,Juniperus,83.25,43.43
Juniperus_sabina,Juniperus,39.9336,43.4169
Juniperus_sabina,Juniperus,80.026817,43.37811
Juniperus_sabina,Juniperus,42.194991,43.34755
Juniperus_sabina,Juniperus,42.88333333,43.33333333
Juniperus_sabina,Juniperus,78.728714,43.315187
Juniperus_sabina,Juniperus,42.36723,43.30257
Juniperus_sabina,Juniperus,79.514236,43.293512
Juniperus_sabina,Juniperus,42.685787,43.220776
Juniperus_sabina,Juniperus,43.28333333,43.21666667
Juniperus_sabina,Juniperus,87.13333333,43.21666667
Juniperus_sabina,Juniperus,77.141667,43.185833
Juniperus_sabina,Juniperus,44.15,43.15
Juniperus_sabina,Juniperus,81.13,43.15
Juniperus_sabina,Juniperus,44.28333333,43.13333333
Juniperus_sabina,Juniperus,43.435766,43.115795
Juniperus_sabina,Juniperus,-6.11,43.09
Juniperus_sabina,Juniperus,-0.416666667,43.05
Juniperus_sabina,Juniperus,-4.81,43.028
Juniperus_sabina,Juniperus,-5.27,43.02
Juniperus_sabina,Juniperus,-4.3877,43.0004
Juniperus_sabina,Juniperus,78.324444,42.994167
Juniperus_sabina,Juniperus,-5.7548,42.9897
Juniperus_sabina,Juniperus,-4.5957,42.9797
Juniperus_sabina,Juniperus,-4.886468,42.968688
Juniperus_sabina,Juniperus,-5.099705,42.96155
Juniperus_sabina,Juniperus,-4.82,42.947
Juniperus_sabina,Juniperus,-4.65,42.94
Juniperus_sabina,Juniperus,44.66666667,42.93333333
Juniperus_sabina,Juniperus,-4.75721,42.93191
Juniperus_sabina,Juniperus,-5.51,42.92
Juniperus_sabina,Juniperus,-5.39,42.92
Juniperus_sabina,Juniperus,-5.126284,42.919826
Juniperus_sabina,Juniperus,-0.7964,42.9065
Juniperus_sabina,Juniperus,79.649591,42.901275
Juniperus_sabina,Juniperus,-5.8789,42.8825
Juniperus_sabina,Juniperus,-4.8621,42.8676
Juniperus_sabina,Juniperus,-0.84,42.851002
Juniperus_sabina,Juniperus,-5.866666667,42.85
Juniperus_sabina,Juniperus,-4.61,42.85
Juniperus_sabina,Juniperus,-4.52,42.84
Juniperus_sabina,Juniperus,-0.91,42.84
Juniperus_sabina,Juniperus,-4.9012779,42.8388564
Juniperus_sabina,Juniperus,-4.77,42.830002
Juniperus_sabina,Juniperus,-4.841,42.829
Juniperus_sabina,Juniperus,-5.098,42.816
Juniperus_sabina,Juniperus,74.7093,42.8095
Juniperus_sabina,Juniperus,1.44083,42.80639
Juniperus_sabina,Juniperus,43.921709,42.795873
Juniperus_sabina,Juniperus,-0.33,42.790001
Juniperus_sabina,Juniperus,75.58333333,42.78333333
Juniperus_sabina,Juniperus,77.526491,42.776281
Juniperus_sabina,Juniperus,43.890123,42.756844
Juniperus_sabina,Juniperus,0.00856,42.75433
Juniperus_sabina,Juniperus,-0.92,42.74
Juniperus_sabina,Juniperus,-0.3711853,42.7389028
Juniperus_sabina,Juniperus,44.626111,42.709444
Juniperus_sabina,Juniperus,77.037162,42.698522
Juniperus_sabina,Juniperus,0.98,42.68
Juniperus_sabina,Juniperus,44.612989,42.663378
Juniperus_sabina,Juniperus,2.24,42.62
Juniperus_sabina,Juniperus,45.20527,42.60611
Juniperus_sabina,Juniperus,2.33,42.59
Juniperus_sabina,Juniperus,2.21,42.58
Juniperus_sabina,Juniperus,0.4682,42.5762
Juniperus_sabina,Juniperus,1.11,42.57
Juniperus_sabina,Juniperus,0.989672,42.56978
Juniperus_sabina,Juniperus,1.13,42.53
Juniperus_sabina,Juniperus,19.897267,42.455733
Juniperus_sabina,Juniperus,75.02872,42.36682
Juniperus_sabina,Juniperus,78.41666667,42.33333333
Juniperus_sabina,Juniperus,81.36666667,42.33333333
Juniperus_sabina,Juniperus,23.56666667,42.31666667
Juniperus_sabina,Juniperus,1.85,42.31
Juniperus_sabina,Juniperus,1.97,42.31
Juniperus_sabina,Juniperus,78.097343,42.294706
Juniperus_sabina,Juniperus,75.38333333,42.26666667
Juniperus_sabina,Juniperus,23.473333,42.262217
Juniperus_sabina,Juniperus,77.315278,42.175833
Juniperus_sabina,Juniperus,23.316667,42.15
Juniperus_sabina,Juniperus,77.600817,42.038767
Juniperus_sabina,Juniperus,81.75,41.91666667
Juniperus_sabina,Juniperus,13.62083,41.86889
Juniperus_sabina,Juniperus,42.45,41.83333333
Juniperus_sabina,Juniperus,-1.79,41.73
Juniperus_sabina,Juniperus,20.66666667,41.68333333
Juniperus_sabina,Juniperus,-1.81,41.68
Juniperus_sabina,Juniperus,25.870896,41.64265
Juniperus_sabina,Juniperus,20.64472,41.59583
Juniperus_sabina,Juniperus,-4.12,41.59
Juniperus_sabina,Juniperus,47.421627,41.535439
Juniperus_sabina,Juniperus,20.51666667,41.51666667
Juniperus_sabina,Juniperus,42.48,41.476
Juniperus_sabina,Juniperus,76.185379,41.405012
Juniperus_sabina,Juniperus,48.03333333,41.38333333
Juniperus_sabina,Juniperus,86.38333333,41.36666667
Juniperus_sabina,Juniperus,41.986389,41.298611
Juniperus_sabina,Juniperus,47.25,41.25
Juniperus_sabina,Juniperus,80.27,41.17
Juniperus_sabina,Juniperus,41.91666667,41.16666667
Juniperus_sabina,Juniperus,48.032715,41.15038
Juniperus_sabina,Juniperus,22.245056,41.1415
Juniperus_sabina,Juniperus,42.06666667,41.11666667
Juniperus_sabina,Juniperus,41.81543,41.10846
Juniperus_sabina,Juniperus,-3.8229,41.0965
Juniperus_sabina,Juniperus,32.45,41.08333333
Juniperus_sabina,Juniperus,49.281406,40.947492
Juniperus_sabina,Juniperus,45.143509,40.88328
Juniperus_sabina,Juniperus,41.19,40.83
Juniperus_sabina,Juniperus,35.93333333,40.81666667
Juniperus_sabina,Juniperus,-1.64,40.69
Juniperus_sabina,Juniperus,-1.583333333,40.66666667
Juniperus_sabina,Juniperus,48.66666667,40.66666667
Juniperus_sabina,Juniperus,-0.81546,40.6613
Juniperus_sabina,Juniperus,39.375278,40.650556
Juniperus_sabina,Juniperus,40.72,40.65
Juniperus_sabina,Juniperus,-1.753,40.586
Juniperus_sabina,Juniperus,-2.0798,40.5732
Juniperus_sabina,Juniperus,-1.4025,40.5725
Juniperus_sabina,Juniperus,-1.4774,40.5669
Juniperus_sabina,Juniperus,-1.7136,40.5571
Juniperus_sabina,Juniperus,-1.6435,40.5329
Juniperus_sabina,Juniperus,-1.7924,40.4953
Juniperus_sabina,Juniperus,39.48333333,40.46666667
Juniperus_sabina,Juniperus,-1.591,40.456
Juniperus_sabina,Juniperus,-0.91,40.43
Juniperus_sabina,Juniperus,-1.76,40.42
Juniperus_sabina,Juniperus,-1.54,40.42
Juniperus_sabina,Juniperus,45.5533,40.4007
Juniperus_sabina,Juniperus,-1.4701,40.3686
Juniperus_sabina,Juniperus,-0.47,40.34
Juniperus_sabina,Juniperus,39.41318,40.3325
Juniperus_sabina,Juniperus,-1.76,40.33
Juniperus_sabina,Juniperus,-1.69,40.32
Juniperus_sabina,Juniperus,-0.2877,40.29
Juniperus_sabina,Juniperus,-1.7073,40.2814
Juniperus_sabina,Juniperus,-0.352,40.2513
Juniperus_sabina,Juniperus,-0.92,40.22
Juniperus_sabina,Juniperus,-0.47,40.22
Juniperus_sabina,Juniperus,-1.95,40.17
Juniperus_sabina,Juniperus,49.462778,40.164444
Juniperus_sabina,Juniperus,-0.95,40.14
Juniperus_sabina,Juniperus,0.985,40.11528
Juniperus_sabina,Juniperus,-1.02,40.11
Juniperus_sabina,Juniperus,-0.98,40.06
Juniperus_sabina,Juniperus,-1.025,40.053
Juniperus_sabina,Juniperus,-1.09,40.05
Juniperus_sabina,Juniperus,84.487962,40.036756
Juniperus_sabina,Juniperus,-0.66,40.01
Juniperus_sabina,Juniperus,-0.66,39.97
Juniperus_sabina,Juniperus,-0.93,39.96
Juniperus_sabina,Juniperus,-0.88,39.94
Juniperus_sabina,Juniperus,-0.79,39.94
Juniperus_sabina,Juniperus,16.28583,39.91361
Juniperus_sabina,Juniperus,-0.84,39.87
Juniperus_sabina,Juniperus,-0.77,39.84
Juniperus_sabina,Juniperus,-1.37,39.74
Juniperus_sabina,Juniperus,-2.0333,39.69
Juniperus_sabina,Juniperus,-1.59,39.62
Juniperus_sabina,Juniperus,-1.5622,39.5903
Juniperus_sabina,Juniperus,9.109167,39.215556
Juniperus_sabina,Juniperus,75.95,39.15
Juniperus_sabina,Juniperus,1.517,38.989
Juniperus_sabina,Juniperus,48.413508,38.702609
Juniperus_sabina,Juniperus,2.329722,38.654722
Juniperus_sabina,Juniperus,-2.329722,38.653889
Juniperus_sabina,Juniperus,-0.58,38.62
Juniperus_sabina,Juniperus,28.61666667,38.58333333
Juniperus_sabina,Juniperus,22.61666667,38.53333333
Juniperus_sabina,Juniperus,-6.583741,38.524145
Juniperus_sabina,Juniperus,-2.4054,38.4399
Juniperus_sabina,Juniperus,-9.21,38.41
Juniperus_sabina,Juniperus,-2.794444,38.175833
Juniperus_sabina,Juniperus,-2.73,37.97
Juniperus_sabina,Juniperus,-2.55,37.95
Juniperus_sabina,Juniperus,-2.68,37.94
Juniperus_sabina,Juniperus,-2.9011495,37.8787772
Juniperus_sabina,Juniperus,75.22,37.77
Juniperus_sabina,Juniperus,-3.5346,37.7282
Juniperus_sabina,Juniperus,-2.011389,37.726667
Juniperus_sabina,Juniperus,-2.083611,37.7125
Juniperus_sabina,Juniperus,-3.4663,37.7015
Juniperus_sabina,Juniperus,-2.661,37.6749
Juniperus_sabina,Juniperus,-3.5682,37.674
Juniperus_sabina,Juniperus,102.89,37.47
Juniperus_sabina,Juniperus,-2.46,37.45
Juniperus_sabina,Juniperus,55.95,37.43333333
Juniperus_sabina,Juniperus,-2.84,37.43
Juniperus_sabina,Juniperus,23.15583,37.3775
Juniperus_sabina,Juniperus,-2.83,37.36
Juniperus_sabina,Juniperus,-3.26777,37.31251
Juniperus_sabina,Juniperus,-4.0169,37.3104
Juniperus_sabina,Juniperus,99.757324,37.286939
Juniperus_sabina,Juniperus,-2.94,37.27
Juniperus_sabina,Juniperus,-2.83,37.27
Juniperus_sabina,Juniperus,-3.27,37.17
Juniperus_sabina,Juniperus,-3.333333333,37.16666667
Juniperus_sabina,Juniperus,-3.42,37.11
Juniperus_sabina,Juniperus,-2.9951388,37.0947626
Juniperus_sabina,Juniperus,-3.16214,37.09229
Juniperus_sabina,Juniperus,-2.89,37.09
Juniperus_sabina,Juniperus,-3.311389,37.053333
Juniperus_sabina,Juniperus,-2.82,36.93
Juniperus_sabina,Juniperus,-4.72577,36.81398
Juniperus_sabina,Juniperus,-5.01,36.68
Juniperus_sabina,Juniperus,55.25,36.66666667
Juniperus_sabina,Juniperus,4.070833,36.46
Juniperus_sabina,Juniperus,54.66666667,36.33333333
Juniperus_sabina,Juniperus,52.96666667,36.25
Juniperus_sabina,Juniperus,-3.35,36.16
Juniperus_sabina,Juniperus,-4.11,36.13
Juniperus_sabina,Juniperus,-6.3094,32.0967
Juniperus_sabina,Juniperus,-6.266666667,31.85
Juniperus_saltillensis,Juniperus,-104.833,29.867
Juniperus_saltillensis,Juniperus,-102.81667,29.20833
Juniperus_saltillensis,Juniperus,-106.454,28.81824
Juniperus_saltillensis,Juniperus,-105.88,28.59
Juniperus_saltillensis,Juniperus,-105.827125,28.561747
Juniperus_saltillensis,Juniperus,-102.536498,28.391031
Juniperus_saltillensis,Juniperus,-101.498,27.76694
Juniperus_saltillensis,Juniperus,-101.913212,27.040731
Juniperus_saltillensis,Juniperus,-101.37,26.34
Juniperus_saltillensis,Juniperus,-103.15,25.45
Juniperus_saltillensis,Juniperus,-100.664933,25.390428
Juniperus_saltillensis,Juniperus,-100.735098,25.386654
Juniperus_saltillensis,Juniperus,-100.591667,25.375
Juniperus_saltillensis,Juniperus,-100.4833333,25.36666667
Juniperus_saltillensis,Juniperus,-100.792883,25.356792
Juniperus_saltillensis,Juniperus,-102.983333,25.35
Juniperus_saltillensis,Juniperus,-102.191667,25.341667
Juniperus_saltillensis,Juniperus,-101.791667,25.341667
Juniperus_saltillensis,Juniperus,-101.06253,25.30822
Juniperus_saltillensis,Juniperus,-99.825986,25.292925
Juniperus_saltillensis,Juniperus,-100.558611,25.2775
Juniperus_saltillensis,Juniperus,-100.817222,25.25
Juniperus_saltillensis,Juniperus,-100.999909,25.23654
Juniperus_saltillensis,Juniperus,-100.474169,25.183333
Juniperus_saltillensis,Juniperus,-101.076278,25.146353
Juniperus_saltillensis,Juniperus,-101.1166667,25.11666667
Juniperus_saltillensis,Juniperus,-100.543061,25.080831
Juniperus_saltillensis,Juniperus,-100.45,25.05
Juniperus_saltillensis,Juniperus,-101.088056,24.916667
Juniperus_saltillensis,Juniperus,-100.2333333,24.86666667
Juniperus_saltillensis,Juniperus,-100.0833333,24.83333333
Juniperus_saltillensis,Juniperus,-100.2666667,24.78333333
Juniperus_saltillensis,Juniperus,-99.658333,24.741667
Juniperus_saltillensis,Juniperus,-101.177778,24.738889
Juniperus_saltillensis,Juniperus,-100.303889,24.7125
Juniperus_saltillensis,Juniperus,-100.116667,24.683333
Juniperus_saltillensis,Juniperus,-100.3333333,24.66666667
Juniperus_saltillensis,Juniperus,-100.283611,24.635561
Juniperus_saltillensis,Juniperus,-101.5666667,24.63333333
Juniperus_saltillensis,Juniperus,-101.468055,24.622778
Juniperus_saltillensis,Juniperus,-101.41667,24.53333
Juniperus_saltillensis,Juniperus,-99.901944,24.316667
Juniperus_saltillensis,Juniperus,-100.0666667,24.15
Juniperus_saltillensis,Juniperus,-105.74111,24.07639
Juniperus_saltillensis,Juniperus,-100.01667,23.98333
Juniperus_saltillensis,Juniperus,-99.91666667,23.88333333
Juniperus_saltillensis,Juniperus,-102.3666667,22.58333333
Juniperus_saltuaria,Juniperus,104.03,34.43
Juniperus_saltuaria,Juniperus,103.5833333,34.35
Juniperus_saltuaria,Juniperus,103.22,34.05
Juniperus_saltuaria,Juniperus,104.39,34.04
Juniperus_saltuaria,Juniperus,103.55,33.98333333
Juniperus_saltuaria,Juniperus,103.75,33.91666667
Juniperus_saltuaria,Juniperus,103.816667,33.85
Juniperus_saltuaria,Juniperus,104.37,33.78
Juniperus_saltuaria,Juniperus,105.7166667,33.73333333
Juniperus_saltuaria,Juniperus,101.48,33.43
Juniperus_saltuaria,Juniperus,104.23,33.27
Juniperus_saltuaria,Juniperus,103.7166667,33.01666667
Juniperus_saltuaria,Juniperus,104.68,32.95
Juniperus_saltuaria,Juniperus,100.73,32.93
Juniperus_saltuaria,Juniperus,103.666667,32.833333
Juniperus_saltuaria,Juniperus,102.544402,32.790891
Juniperus_saltuaria,Juniperus,103.833333,32.666667
Juniperus_saltuaria,Juniperus,104.53,32.42
Juniperus_saltuaria,Juniperus,100.332738,32.268129
Juniperus_saltuaria,Juniperus,102.206261,31.905842
Juniperus_saltuaria,Juniperus,99.116667,31.866667
Juniperus_saltuaria,Juniperus,99.12,31.82
Juniperus_saltuaria,Juniperus,102.313889,31.706111
Juniperus_saltuaria,Juniperus,103.85,31.68
Juniperus_saltuaria,Juniperus,103.58,31.48
Juniperus_saltuaria,Juniperus,103.17,31.43
Juniperus_saltuaria,Juniperus,103.517258,31.389362
Juniperus_saltuaria,Juniperus,96.48,31.22
Juniperus_saltuaria,Juniperus,96.05,31.166667
Juniperus_saltuaria,Juniperus,97.18,31.13
Juniperus_saltuaria,Juniperus,96.96666667,31.08333333
Juniperus_saltuaria,Juniperus,102.364372,30.99903
Juniperus_saltuaria,Juniperus,101.12,30.98
Juniperus_saltuaria,Juniperus,102.95,30.933334
Juniperus_saltuaria,Juniperus,100.31,30.93
Juniperus_saltuaria,Juniperus,102.546111,30.911944
Juniperus_saltuaria,Juniperus,101.1666667,30.83333333
Juniperus_saltuaria,Juniperus,102.81464,30.368117
